sid,sub,pid,pred,oid,obj,class
4778859,dbr:Sony_Computer_Entertainment,309,dbo:keyPerson,545242,dbr:Andrew_House,1
4835391,dbr:Starbucks,309,dbo:keyPerson,2367443,dbr:Howard_Schultz,1
4839213,dbr:Statoil,309,dbo:keyPerson,2282229,dbr:Helge_Lund,1
4904918,dbr:Sun_Hung_Kai_Properties,309,dbo:keyPerson,5437834,dbr:Walter_Kwok,1
4905062,dbr:Sun_Microsystems,309,dbo:keyPerson,2752374,dbr:Jonathan_I._Schwartz,1
4905099,dbr:Sun_Pharmaceutical,309,dbo:keyPerson,1511560,dbr:Dilip_Shanghvi,1
4904610,dbr:SunTrust_Banks,309,dbo:keyPerson,2561688,"dbr:James_M._Wells,_III",1
4909345,dbr:SuperValu_(United_States),309,dbo:keyPerson,2620023,dbr:Jeff_Noddle,1
4901288,dbr:Sulekha,309,dbo:keyPerson,4598358,dbr:Satya_Prabhakar,1
4936932,dbr:Syntel,309,dbo:keyPerson,836376,dbr:Bharat_Desai,1
4978740,dbr:Target_Corporation,309,dbo:keyPerson,2155672,dbr:Gregg_Steinhafel,1
4982276,dbr:Tata_Consultancy_Services,309,dbo:keyPerson,3735596,dbr:Natarajan_Chandrasekaran,1
4996157,dbr:Telefónica,309,dbo:keyPerson,1340089,dbr:César_Alierta,1
4997652,dbr:Telmex,309,dbo:keyPerson,1064637,dbr:Carlos_Slim,1
4997888,dbr:Telstra,309,dbo:keyPerson,1434086,dbr:David_Thodey,1
4998110,dbr:Temasek_Holdings,309,dbo:keyPerson,2338959,dbr:Ho_Ching,1
5010249,dbr:Tesco,309,dbo:keyPerson,4111769,dbr:Philip_Clarke_(businessman),1
5140659,dbr:Tim_Hortons,309,dbo:keyPerson,4028553,dbr:Paul_D._House,1
5143945,dbr:Time_Warner,309,dbo:keyPerson,2617975,dbr:Jeff_Bewkes,1
5156650,dbr:Tod's,309,dbo:keyPerson,1504894,dbr:Diego_Della_Valle,1
4949541,dbr:TJX_Companies,309,dbo:keyPerson,1069111,dbr:Carol_Meyrowitz,1
5207267,dbr:Tracinda,309,dbo:keyPerson,2973779,dbr:Kirk_Kerkorian,1
5081073,dbr:The_Siegel_Group,309,dbo:keyPerson,4866299,dbr:Steve_Siegel,1
5088133,dbr:The_Travelers_Companies,309,dbo:keyPerson,2602774,dbr:Jay_S._Fishman,1
5088612,dbr:The_Trump_Organization,309,dbo:keyPerson,1554418,dbr:Donald_Trump,1
5203997,dbr:Toyota,309,dbo:keyPerson,2332576,dbr:Hiroshi_Okuda,1
5206246,dbr:Toys_for_Bob,309,dbo:keyPerson,4037654,dbr:Paul_Reiche_III,1
5207896,dbr:TradeKing,309,dbo:keyPerson,1554905,dbr:Donato_A._Montanaro,1
5242507,dbr:Turner_Broadcasting_System,309,dbo:keyPerson,4112577,dbr:Philip_I._Kent,1
5246360,dbr:Twitter,309,dbo:keyPerson,1499263,dbr:Dick_Costolo,1
5255717,dbr:UAL_Corporation,309,dbo:keyPerson,2100529,dbr:Glenn_Tilton,1
5255852,dbr:UBS,309,dbo:keyPerson,4657125,dbr:Sergio_Ermotti,1
5254327,dbr:U.S._Century_Bank,309,dbo:keyPerson,3878494,dbr:Octavio_Hernández,1
5287350,dbr:United_Parcel_Service,309,dbo:keyPerson,4616994,dbr:Scott_Davis_(businessman),1
5257764,dbr:UGI_Corporation,309,dbo:keyPerson,3208011,dbr:Lon_R._Greenberg,1
5255407,dbr:U.S._Steel,309,dbo:keyPerson,2725859,dbr:John_P._Surma,1
5323599,dbr:Valero_Energy,309,dbo:keyPerson,5518407,dbr:William_R._Klesse,1
5345391,dbr:Verizon_Communications,309,dbo:keyPerson,3233992,dbr:Lowell_McAdam,1
5351252,dbr:Viacom,309,dbo:keyPerson,4115475,dbr:Philippe_Dauman,1
5362509,dbr:Viking_Range,309,dbo:keyPerson,1940610,"dbr:Fred_Carl,_Jr.",1
5395909,dbr:Vodafone,309,dbo:keyPerson,5384304,dbr:Vittorio_Colao,1
5398163,dbr:Volkswagen,309,dbo:keyPerson,3419095,dbr:Martin_Winterkorn,1
5404828,dbr:Vulcan_Inc.,309,dbo:keyPerson,4025448,dbr:Paul_Allen,1
5091760,dbr:The_Walt_Disney_Company,309,dbo:keyPerson,888544,dbr:Bob_Iger,1
5430729,dbr:Walgreens,309,dbo:keyPerson,2157314,dbr:Gregory_Wasson,1
5433556,dbr:Walmart,309,dbo:keyPerson,3561832,dbr:Mike_Duke,1
5447382,dbr:Warner_Bros.,309,dbo:keyPerson,763059,dbr:Barry_Meyer,1
2137760,dbr:Graham_Holdings_Company,309,dbo:keyPerson,1552694,dbr:Donald_E._Graham,1
5464920,dbr:Wells_Fargo,309,dbo:keyPerson,2734321,dbr:John_Stumpf,1
5486755,dbr:Whole_Foods_Market,309,dbo:keyPerson,2719533,dbr:John_Mackey_(businessman),1
5524703,dbr:Williams-Sonoma,309,dbo:keyPerson,3079273,dbr:Laura_J._Alber,1
5534073,dbr:Winn-Dixie,309,dbo:keyPerson,4090621,dbr:Peter_Lynch,1
5535978,dbr:Wipro,309,dbo:keyPerson,4952759,dbr:T_K_Kurien,1
5423498,dbr:WWE,309,dbo:keyPerson,5370679,dbr:Vince_McMahon,1
5569800,dbr:Yahoo!,309,dbo:keyPerson,3385799,dbr:Marissa_Mayer,1
5567948,dbr:YG_Entertainment,309,dbo:keyPerson,5573613,dbr:Yang_Hyun-suk,1
5607755,dbr:Yum!_Brands,309,dbo:keyPerson,1414419,dbr:David_C._Novak,1
324032,dbr:Accenture,309,dbo:keyPerson,1504894,dbr:Diego_Della_Valle,0
324032,dbr:Accenture,309,dbo:keyPerson,946446,dbr:Brian_Krzanich,0
324032,dbr:Accenture,309,dbo:keyPerson,4598358,dbr:Satya_Prabhakar,0
324032,dbr:Accenture,309,dbo:keyPerson,4115475,dbr:Philippe_Dauman,0
324032,dbr:Accenture,309,dbo:keyPerson,669560,dbr:Ashok_Vemuri,0
282155,dbr:ACE_Limited,309,dbo:keyPerson,5437834,dbr:Walter_Kwok,0
282155,dbr:ACE_Limited,309,dbo:keyPerson,3520991,dbr:Michael_Corbat,0
282155,dbr:ACE_Limited,309,dbo:keyPerson,2282229,dbr:Helge_Lund,0
282155,dbr:ACE_Limited,309,dbo:keyPerson,3484545,dbr:Meg_Whitman,0
282155,dbr:ACE_Limited,309,dbo:keyPerson,2557258,dbr:James_Goodnight,0
344428,dbr:Aditya_Birla_Group,309,dbo:keyPerson,4115475,dbr:Philippe_Dauman,0
344428,dbr:Aditya_Birla_Group,309,dbo:keyPerson,4025448,dbr:Paul_Allen,0
344428,dbr:Aditya_Birla_Group,309,dbo:keyPerson,1004860,dbr:C._Robert_Henrikson,0
344428,dbr:Aditya_Birla_Group,309,dbo:keyPerson,4090621,dbr:Peter_Lynch,0
344428,dbr:Aditya_Birla_Group,309,dbo:keyPerson,1200523,dbr:Chua_Sock_Koong,0
346248,dbr:Adobe_Systems,309,dbo:keyPerson,4907325,dbr:Sunil_Mittal,0
346248,dbr:Adobe_Systems,309,dbo:keyPerson,1511560,dbr:Dilip_Shanghvi,0
346248,dbr:Adobe_Systems,309,dbo:keyPerson,5448025,dbr:Warren_Buffett,0
346248,dbr:Adobe_Systems,309,dbo:keyPerson,3200698,dbr:Lloyd_Blankfein,0
346248,dbr:Adobe_Systems,309,dbo:keyPerson,2725859,dbr:John_P._Surma,0
363385,dbr:Agenus,309,dbo:keyPerson,3605674,dbr:Mitchell_Baker,0
363385,dbr:Agenus,309,dbo:keyPerson,3233992,dbr:Lowell_McAdam,0
363385,dbr:Agenus,309,dbo:keyPerson,2561688,"dbr:James_M._Wells,_III",0
363385,dbr:Agenus,309,dbo:keyPerson,1499263,dbr:Dick_Costolo,0
363385,dbr:Agenus,309,dbo:keyPerson,4854845,dbr:Stephen_K._Gunn,0
482911,dbr:Alliance_Boots,309,dbo:keyPerson,4285709,dbr:Randall_L._Stephenson,0
482911,dbr:Alliance_Boots,309,dbo:keyPerson,1434086,dbr:David_Thodey,0
482911,dbr:Alliance_Boots,309,dbo:keyPerson,888544,dbr:Bob_Iger,0
482911,dbr:Alliance_Boots,309,dbo:keyPerson,2818776,dbr:Julia_Stewart_(businesswoman),0
482911,dbr:Alliance_Boots,309,dbo:keyPerson,1949138,dbr:Frederick_W._Smith,0
416771,dbr:Alcatel-Lucent,309,dbo:keyPerson,2621256,dbr:Jeff_Zucker,0
416771,dbr:Alcatel-Lucent,309,dbo:keyPerson,585347,dbr:Anshu_Jain,0
416771,dbr:Alcatel-Lucent,309,dbo:keyPerson,4932095,dbr:Syed_B._Ali,0
416771,dbr:Alcatel-Lucent,309,dbo:keyPerson,3070743,dbr:Larry_Page,0
416771,dbr:Alcatel-Lucent,309,dbo:keyPerson,669560,dbr:Ashok_Vemuri,0
417207,dbr:Alcoa,309,dbo:keyPerson,1846694,dbr:Felipe_Gozon,0
417207,dbr:Alcoa,309,dbo:keyPerson,1949138,dbr:Frederick_W._Smith,0
417207,dbr:Alcoa,309,dbo:keyPerson,4904384,dbr:Sumner_Redstone,0
501552,dbr:Amazon.com,309,dbo:keyPerson,548788,dbr:Andrew_Wilson_(businessman),0
501552,dbr:Amazon.com,309,dbo:keyPerson,1425409,dbr:David_M._Cote,0
501552,dbr:Amazon.com,309,dbo:keyPerson,5370679,dbr:Vince_McMahon,0
501552,dbr:Amazon.com,309,dbo:keyPerson,2126656,dbr:Gordon_Nixon,0
501552,dbr:Amazon.com,309,dbo:keyPerson,1552694,dbr:Donald_E._Graham,0
354302,dbr:Advanced_Micro_Devices,309,dbo:keyPerson,2940548,dbr:Kevin_Johnson_(executive),0
354302,dbr:Advanced_Micro_Devices,309,dbo:keyPerson,5384304,dbr:Vittorio_Colao,0
354302,dbr:Advanced_Micro_Devices,309,dbo:keyPerson,1200523,dbr:Chua_Sock_Koong,0
354302,dbr:Advanced_Micro_Devices,309,dbo:keyPerson,2910384,dbr:Kazuo_Hirai,0
354302,dbr:Advanced_Micro_Devices,309,dbo:keyPerson,3675532,dbr:Muhtar_Kent,0
506355,dbr:American_Express,309,dbo:keyPerson,2940548,dbr:Kevin_Johnson_(executive),0
506355,dbr:American_Express,309,dbo:keyPerson,888544,dbr:Bob_Iger,0
506355,dbr:American_Express,309,dbo:keyPerson,4952759,dbr:T_K_Kurien,0
506355,dbr:American_Express,309,dbo:keyPerson,4422218,dbr:Rodger_O._Riney,0
506355,dbr:American_Express,309,dbo:keyPerson,3484545,dbr:Meg_Whitman,0
505496,dbr:American_Airlines_Group,309,dbo:keyPerson,2602774,dbr:Jay_S._Fishman,0
505496,dbr:American_Airlines_Group,309,dbo:keyPerson,2621256,dbr:Jeff_Zucker,0
505496,dbr:American_Airlines_Group,309,dbo:keyPerson,3566313,dbr:Mike_S._Zafirovski,0
505496,dbr:American_Airlines_Group,309,dbo:keyPerson,1916192,dbr:Francisco_González_(banker),0
505496,dbr:American_Airlines_Group,309,dbo:keyPerson,4598333,dbr:Satya_Nadella,0
286744,dbr:AOL,309,dbo:keyPerson,3484545,dbr:Meg_Whitman,0
286744,dbr:AOL,309,dbo:keyPerson,1340089,dbr:César_Alierta,0
286744,dbr:AOL,309,dbo:keyPerson,4340460,dbr:Rex_Tillerson,0
286744,dbr:AOL,309,dbo:keyPerson,2729653,dbr:John_Rishton,0
286744,dbr:AOL,309,dbo:keyPerson,1504894,dbr:Diego_Della_Valle,0
615831,dbr:Apple_Inc.,309,dbo:keyPerson,1181191,dbr:Chris_T._Sullivan,0
615831,dbr:Apple_Inc.,309,dbo:keyPerson,548839,dbr:Andrew_Witty,0
615831,dbr:Apple_Inc.,309,dbo:keyPerson,1379904,dbr:Daniel_Vasella,0
615831,dbr:Apple_Inc.,309,dbo:keyPerson,2702180,dbr:John_Donahoe,0
615831,dbr:Apple_Inc.,309,dbo:keyPerson,2178591,dbr:Gunupati_Venkata_Krishna_Reddy,0
622470,dbr:ArcelorMittal,309,dbo:keyPerson,4355203,dbr:Richard_Carrión,0
622470,dbr:ArcelorMittal,309,dbo:keyPerson,2980182,dbr:Klaus_Kleinfeld,0
622470,dbr:ArcelorMittal,309,dbo:keyPerson,3605674,dbr:Mitchell_Baker,0
622470,dbr:ArcelorMittal,309,dbo:keyPerson,4362232,dbr:Richard_Notebaert,0
622470,dbr:ArcelorMittal,309,dbo:keyPerson,1432620,dbr:David_Simon_(CEO),0
290251,dbr:AT&T,309,dbo:keyPerson,1565612,dbr:Doug_Parker,0
290251,dbr:AT&T,309,dbo:keyPerson,3839219,dbr:Norbert_Reithofer,0
290251,dbr:AT&T,309,dbo:keyPerson,4115475,dbr:Philippe_Dauman,0
290251,dbr:AT&T,309,dbo:keyPerson,1434086,dbr:David_Thodey,0
290251,dbr:AT&T,309,dbo:keyPerson,3419095,dbr:Martin_Winterkorn,0
719938,dbr:BAE_Systems,309,dbo:keyPerson,4597118,dbr:Satoru_Iwata,0
719938,dbr:BAE_Systems,309,dbo:keyPerson,4598333,dbr:Satya_Nadella,0
719938,dbr:BAE_Systems,309,dbo:keyPerson,2734145,dbr:John_Strangfeld,0
719938,dbr:BAE_Systems,309,dbo:keyPerson,946446,dbr:Brian_Krzanich,0
719938,dbr:BAE_Systems,309,dbo:keyPerson,2452413,dbr:Indra_Nooyi,0
746609,dbr:Banco_Bilbao_Vizcaya_Argentaria,309,dbo:keyPerson,806026,dbr:Ben_van_Beurden,0
746609,dbr:Banco_Bilbao_Vizcaya_Argentaria,309,dbo:keyPerson,2623023,dbr:Jeffrey_R._Immelt,0
746609,dbr:Banco_Bilbao_Vizcaya_Argentaria,309,dbo:keyPerson,4932095,dbr:Syed_B._Ali,0
746609,dbr:Banco_Bilbao_Vizcaya_Argentaria,309,dbo:keyPerson,5008236,dbr:Terry_Gou,0
