sid,sub,pid,pred,oid,obj,class
1029025.0,dbr:Calvin_Murphy,599,dbo:team,5452049.0,dbr:Washington_Wizards,0
1029025.0,dbr:Calvin_Murphy,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0
1397869.0,dbr:Darrell_Griffith,599,dbo:team,5305646.0,dbr:Utah_Jazz,1
1397869.0,dbr:Darrell_Griffith,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0
1397869.0,dbr:Darrell_Griffith,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0
1397869.0,dbr:Darrell_Griffith,599,dbo:team,4525720.0,dbr:Sacramento_Kings,0
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,1
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,3782014.0,dbr:New_York_Knicks,0
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,1156689.0,dbr:Chicago_Bulls,0
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,1
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,1487110.0,dbr:Detroit_Pistons,0
1670176.0,dbr:Elgin_Baylor,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
1670176.0,dbr:Elgin_Baylor,599,dbo:team,5305646.0,dbr:Utah_Jazz,0
1670176.0,dbr:Elgin_Baylor,599,dbo:team,1487110.0,dbr:Detroit_Pistons,0
1670176.0,dbr:Elgin_Baylor,599,dbo:team,3782014.0,dbr:New_York_Knicks,0
1940481.0,dbr:Fred_Brown_(basketball),599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,1
1940481.0,dbr:Fred_Brown_(basketball),599,dbo:team,4110464.0,dbr:Philadelphia_76ers,0
1940481.0,dbr:Fred_Brown_(basketball),599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0
1940481.0,dbr:Fred_Brown_(basketball),599,dbo:team,3782014.0,dbr:New_York_Knicks,0
2486139.0,dbr:Isiah_Thomas,599,dbo:team,1487110.0,dbr:Detroit_Pistons,1
2486139.0,dbr:Isiah_Thomas,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0
2486139.0,dbr:Isiah_Thomas,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0
2486139.0,dbr:Isiah_Thomas,599,dbo:team,4525720.0,dbr:Sacramento_Kings,0
2528654.0,dbr:Jack_Twyman,599,dbo:team,4525720.0,dbr:Sacramento_Kings,1
2528654.0,dbr:Jack_Twyman,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0
2528654.0,dbr:Jack_Twyman,599,dbo:team,3516612.0,dbr:Miami_Heat,0
2528654.0,dbr:Jack_Twyman,599,dbo:team,5305646.0,dbr:Utah_Jazz,0
2570038.0,dbr:James_Worthy,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
2570038.0,dbr:James_Worthy,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0
2570038.0,dbr:James_Worthy,599,dbo:team,5305646.0,dbr:Utah_Jazz,0
2570038.0,dbr:James_Worthy,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,2450828.0,dbr:Indiana_Pacers,1
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,5305646.0,dbr:Utah_Jazz,0
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,1487110.0,dbr:Detroit_Pistons,0
2636226.0,dbr:Jerry_West,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
2636226.0,dbr:Jerry_West,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0
2636226.0,dbr:Jerry_West,599,dbo:team,2364618.0,dbr:Houston_Rockets,0
2636226.0,dbr:Jerry_West,599,dbo:team,3516612.0,dbr:Miami_Heat,0
2673918.0,dbr:Joe_Dumars,599,dbo:team,1487110.0,dbr:Detroit_Pistons,1
2673918.0,dbr:Joe_Dumars,599,dbo:team,5452049.0,dbr:Washington_Wizards,0
2673918.0,dbr:Joe_Dumars,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0
2673918.0,dbr:Joe_Dumars,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,0
2710736.0,dbr:John_Havlicek,599,dbo:team,917821.0,dbr:Boston_Celtics,1
2710736.0,dbr:John_Havlicek,599,dbo:team,2115741.0,dbr:Golden_State_Warriors,0
2710736.0,dbr:John_Havlicek,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0
2710736.0,dbr:John_Havlicek,599,dbo:team,5305646.0,dbr:Utah_Jazz,0
2734002.0,dbr:John_Stockton,599,dbo:team,5305646.0,dbr:Utah_Jazz,1
2734002.0,dbr:John_Stockton,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,0
2734002.0,dbr:John_Stockton,599,dbo:team,3516612.0,dbr:Miami_Heat,0
2734002.0,dbr:John_Stockton,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0
2825275.0,dbr:Julius_Erving,599,dbo:team,4110464.0,dbr:Philadelphia_76ers,1
2825275.0,dbr:Julius_Erving,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0
2825275.0,dbr:Julius_Erving,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0
2825275.0,dbr:Julius_Erving,599,dbo:team,5305646.0,dbr:Utah_Jazz,0
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,917821.0,dbr:Boston_Celtics,1
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,1357357.0,dbr:Dallas_Mavericks,0
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,685564.0,dbr:Atlanta_Hawks,0
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,2364618.0,dbr:Houston_Rockets,0
2985653.0,dbr:Kobe_Bryant,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
2985653.0,dbr:Kobe_Bryant,599,dbo:team,5452049.0,dbr:Washington_Wizards,0
2985653.0,dbr:Kobe_Bryant,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0
2985653.0,dbr:Kobe_Bryant,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0
3069278.0,dbr:Larry_Bird,599,dbo:team,917821.0,dbr:Boston_Celtics,1
3069278.0,dbr:Larry_Bird,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0
3069278.0,dbr:Larry_Bird,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0
3069278.0,dbr:Larry_Bird,599,dbo:team,685564.0,dbr:Atlanta_Hawks,0
3299683.0,dbr:Magic_Johnson,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
3299683.0,dbr:Magic_Johnson,599,dbo:team,2364618.0,dbr:Houston_Rockets,0
3299683.0,dbr:Magic_Johnson,599,dbo:team,4110464.0,dbr:Philadelphia_76ers,0
3299683.0,dbr:Magic_Johnson,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,5305646.0,dbr:Utah_Jazz,1
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,4110464.0,dbr:Philadelphia_76ers,0
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,2115741.0,dbr:Golden_State_Warriors,0
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,685564.0,dbr:Atlanta_Hawks,0
