sid,sub,pid,pred,oid,obj,class
4522827,dbr:Saba_Saba,65,dbo:birthPlace,2661959,"dbr:Jinja,_Uganda",1
5124436,dbr:Thomas_Williams_of_Llanidan,65,dbo:birthPlace,3199967,dbr:Llanidan,1
4059457,dbr:Peggy_King,65,dbo:birthPlace,2151977,"dbr:Greensburg,_Pennsylvania",1
1504557,dbr:Diego_Centeno,65,dbo:birthPlace,1215947,dbr:Ciudad_Rodrigo,1
4983624,dbr:Tatsuo_Kamon,65,dbo:birthPlace,2416321,"dbr:Ibaraki,_Osaka",1
500752,dbr:Amasa_Norcross,65,dbo:birthPlace,4376221,"dbr:Rindge,_New_Hampshire",1
5522333,dbr:William_Turton,65,dbo:birthPlace,3908154,dbr:Olveston,1
4678179,dbr:Shane_Maher,65,dbo:birthPlace,1298748,dbr:County_Tipperary,1
542814,dbr:Andreson_Dourado_Ribas,65,dbo:birthPlace,3553580,dbr:Miguel_Calmon,1
2296310,dbr:Henry_Conybeare,65,dbo:birthPlace,953806,dbr:Brislington,1
3235400,dbr:Loyola_Hearn,65,dbo:birthPlace,4330478,dbr:Renews-Cappahayden,1
2739521,dbr:John_Williamson_(musician),65,dbo:birthPlace,2434933,dbr:Ilford,1
3318213,dbr:Malcolm_Eden,65,dbo:birthPlace,2434933,dbr:Ilford,1
2916814,dbr:Keith_Nichols,65,dbo:birthPlace,2434933,dbr:Ilford,1
4871972,dbr:Stewart_Morris,65,dbo:birthPlace,959044,dbr:Bromley,1
2693168,dbr:John_Bentley_(musician),65,dbo:birthPlace,1477651,dbr:Deptford,1
4227201,dbr:Pythagoras_Papastamatiou,65,dbo:birthPlace,367158,dbr:Agrinio,1
647811,dbr:Arshad_Pervez,65,dbo:birthPlace,4592424,dbr:Sargodha,1
1179473,dbr:Chris_Nyst,65,dbo:birthPlace,872155,"dbr:Blackall,_Queensland",1
1410869,dbr:David_A._Robinson,65,dbo:birthPlace,5547695,"dbr:Woonsocket,_Rhode_Island",1
2771436,dbr:Joseph_Diescho,65,dbo:birthPlace,527929,dbr:Andara,1
1104656,dbr:Cezar_Petrescu,65,dbo:birthPlace,1296188,dbr:Cotnari,1
2523279,dbr:Jack_Fairman,65,dbo:birthPlace,2356701,dbr:Horley,1
4298430,dbr:Ray_Aston,65,dbo:birthPlace,5455503,"dbr:Waverley,_New_South_Wales",1
1647946,dbr:Edwin_Albert_Merritt,65,dbo:birthPlace,4132824,"dbr:Pierrepont,_New_York",1
2247037,"dbr:Harold_Walker,_Baron_Walker_of_Doncaster",65,dbo:birthPlace,692724,dbr:Audenshaw,1
4713193,dbr:Sid_Parker,65,dbo:birthPlace,4338906,"dbr:Revelstoke,_British_Columbia",1
446901,dbr:Alexander_Johnston_(Canadian_politician),65,dbo:birthPlace,4367852,"dbr:Richmond_County,_Nova_Scotia",1
2930096,dbr:Kenny_Easterday,65,dbo:birthPlace,473433,"dbr:Aliquippa,_Pennsylvania",1
3682807,dbr:Muriel_Young,65,dbo:birthPlace,864989,dbr:Bishop_Middleham,1
4273981,dbr:Rajinder_Ghai,65,dbo:birthPlace,2547555,dbr:Jalandhar,1
2111637,dbr:Godfrey_Morgan_(Australian_politician),65,dbo:birthPlace,3064247,"dbr:Landsborough,_Queensland",1
3739365,dbr:Nathaniel_Ruggles,65,dbo:birthPlace,4466290,"dbr:Roxbury,_Boston",1
2618748,dbr:Jeff_Evans,65,dbo:birthPlace,4789910,dbr:South_Wales,1
4027694,dbr:Paul_Chesley,65,dbo:birthPlace,4314822,"dbr:Red_Wing,_Minnesota",1
2847334,dbr:K._C._Constantine,65,dbo:birthPlace,3478523,"dbr:McKees_Rocks,_Pennsylvania",1
4457498,dbr:Rose_Marie_McCoy,65,dbo:birthPlace,3917775,"dbr:Oneida,_Kansas",1
1039134,dbr:Candide_Charkviani,65,dbo:birthPlace,5232113,dbr:Tsageri,1
4615351,dbr:Scot_Coogan,65,dbo:birthPlace,3483603,"dbr:Medway,_Massachusetts",1
5122691,dbr:Thomas_Stewart_Traill,65,dbo:birthPlace,2974317,dbr:Kirkwall,1
2058135,dbr:Gerley_Ferreira_de_Souza,65,dbo:birthPlace,1098232,dbr:Central_de_Minas,1
1882368,dbr:Florence_L._Barclay,65,dbo:birthPlace,3154693,dbr:Limpsfield,1
818603,dbr:Bernadette_McDonald,65,dbo:birthPlace,844126,"dbr:Biggar,_Saskatchewan",1
5331930,dbr:Varise_Conner,65,dbo:birthPlace,3053345,"dbr:Lake_Arthur,_Louisiana",1
2046369,dbr:George_Wilton_Field,65,dbo:birthPlace,951231,"dbr:Bridgewater,_Massachusetts",1
4261633,dbr:Radovan_Sloboda,65,dbo:birthPlace,935132,dbr:Bratislava,1
4032751,dbr:Paul_Jaeg,65,dbo:birthPlace,2129599,dbr:Gosau,1
5566187,dbr:Xu_Kuangdi,65,dbo:birthPlace,5183650,dbr:Tongxiang,1
1642185,dbr:Edward_Dodsley_Barrow,65,dbo:birthPlace,4376719,dbr:Ringwood,1
2917726,dbr:Keith_West,65,dbo:birthPlace,1351133,dbr:Dagenham,1
5522634,dbr:William_Vincent_Legge,65,dbo:birthPlace,1325035,dbr:Cullenswood,1
1519102,dbr:Dion_Fischer,65,dbo:birthPlace,4444039,"dbr:Romeo,_Michigan",1
844769,dbr:Bijon_Bhattacharya,65,dbo:birthPlace,1833632,dbr:Faridpur_District,1
545024,"dbr:Andrew_Hardie,_Baron_Hardie",65,dbo:birthPlace,484014,dbr:Alloa,1
5494911,dbr:Wilhelmine_von_Hillern,65,dbo:birthPlace,3678973,dbr:Munich,1
2684669,dbr:Johann_Carl_Loth,65,dbo:birthPlace,3678973,dbr:Munich,1
4088524,dbr:Peter_I._Borst,65,dbo:birthPlace,3549911,"dbr:Middleburgh_(village),_New_York",1
5517363,dbr:William_Partridge_(New_Hampshire),65,dbo:birthPlace,3784037,"dbr:Newbury,_Massachusetts",1
4445704,dbr:Ron_Archer,65,dbo:birthPlace,2324129,"dbr:Highgate_Hill,_Queensland",1
3366711,dbr:Margaret_Wilson_(writer),65,dbo:birthPlace,5208234,"dbr:Traer,_Iowa",1
2717698,dbr:John_Lemuel_Bethune,65,dbo:birthPlace,3203275,"dbr:Loch_Lomond,_Nova_Scotia",1
1665056,dbr:Eldred_Simkins,65,dbo:birthPlace,1629617,"dbr:Edgefield,_South_Carolina",1
4430007,dbr:Roger_Spong,65,dbo:birthPlace,759085,dbr:Barnet,1
1255347,dbr:Colin_Pratt,65,dbo:birthPlace,2340087,dbr:Hoddesdon,1
2043640,dbr:George_Sylvester_Morris,65,dbo:birthPlace,3852613,"dbr:Norwich,_Vermont",1
3224610,dbr:Louis_Del_Grande,65,dbo:birthPlace,5284638,"dbr:Union_City,_New_Jersey",1
2020142,dbr:Gennady_Burbulis,65,dbo:birthPlace,4078734,dbr:Pervouralsk,1
400424,dbr:Alan_Hurst_(cricketer),65,dbo:birthPlace,492851,"dbr:Altona,_Victoria",1
347576,dbr:Adolph_Jacobs,65,dbo:birthPlace,4138891,"dbr:Pineland,_Texas",1
2258670,dbr:Harvey_Warren_Zorbaugh,65,dbo:birthPlace,1612210,"dbr:East_Cleveland,_Ohio",1
4393993,dbr:Robert_E._Hopkins,65,dbo:birthPlace,800096,"dbr:Belmont,_Massachusetts",1
4090919,dbr:Peter_Malick,65,dbo:birthPlace,960472,"dbr:Brookline,_Massachusetts",1
1429946,dbr:David_Potts,65,dbo:birthPlace,1835019,dbr:Farnworth,1
1329267,dbr:Curtly_Ambrose,65,dbo:birthPlace,4927340,dbr:Swetes,1
4403376,dbr:Robert_Perceval_Armitage,65,dbo:birthPlace,3863344,dbr:Nungambakkam,1
4302460,dbr:Raymond_Garneau,65,dbo:birthPlace,4153905,"dbr:Plessisville,_Quebec",1
2821271,dbr:Julie_Duncan,65,dbo:birthPlace,1290332,"dbr:Cornish,_New_Hampshire",1
1128455,dbr:Charles_Lewis_Camp,65,dbo:birthPlace,2570354,"dbr:Jamestown,_North_Dakota",1
4088187,dbr:Peter_Hogg,65,dbo:birthPlace,3234288,dbr:Lower_Hutt,1
5512428,dbr:William_Joseph_Poupore,65,dbo:birthPlace,3035034,"dbr:L'Isle-aux-Allumettes,_Quebec",1
2739211,dbr:John_William_Douglas,65,dbo:birthPlace,4223694,dbr:Putney,1
4299007,dbr:Ray_Dalio,65,dbo:birthPlace,2531124,"dbr:Jackson_Heights,_Queens",1
2376303,dbr:Hugh_Smyth,65,dbo:birthPlace,796683,dbr:Belfast_City_Council,1
5216836,dbr:Trevor_Hutchinson,65,dbo:birthPlace,1282447,dbr:Cookstown,1
3140383,dbr:Li_Hongli,65,dbo:birthPlace,3821723,dbr:Ningyuan_County,1
1357321,dbr:Dallas_Holm,65,dbo:birthPlace,4817460,"dbr:St._Paul_Park,_Minnesota",1
892370,dbr:Bobbie_Cryner,65,dbo:birthPlace,5546214,"dbr:Woodland,_California",1
1946318,dbr:Frederick_A._Pike,65,dbo:birthPlace,1020663,"dbr:Calais,_Maine",1
2658106,dbr:Jimmy_Johnson_(musician),65,dbo:birthPlace,4687661,"dbr:Sheffield,_Alabama",1
1869648,dbr:Finley_Jeffrey,65,dbo:birthPlace,1116428,dbr:Chantimelle,1
1645269,dbr:Edward_Montgomery_(Australian_politician),65,dbo:birthPlace,741930,dbr:Ballarat,1
4492596,dbr:Ruth_Kasirye,65,dbo:birthPlace,3676313,dbr:Mukono_Town,1
4360207,dbr:Richard_Krawiec,65,dbo:birthPlace,958038,"dbr:Brockton,_Massachusetts",1
1553839,dbr:Donald_Norcross,65,dbo:birthPlace,1283258,dbr:Cooper_University_Hospital,1
1450479,dbr:Debra_A._Kemp,65,dbo:birthPlace,2324153,"dbr:Highland,_Lake_County,_Indiana",1
3416021,dbr:Martin_Litton_(pianist),65,dbo:birthPlace,2145812,dbr:Grays,1
2715133,dbr:John_Josiah_Newberry,65,dbo:birthPlace,4905727,"dbr:Sunbury,_Pennsylvania",1
5247654,dbr:Ty_Taylor,65,dbo:birthPlace,3638532,"dbr:Montclair,_New_Jersey",1
3739229,dbr:Nathaniel_Micklem_(politician),65,dbo:birthPlace,1282273,dbr:Cookham,1
2765728,dbr:Jose_Esteves,65,dbo:birthPlace,1351647,dbr:Dagupan,1
2722855,dbr:John_Mitchell_Nuttall,65,dbo:birthPlace,5158108,dbr:Todmorden,1
2604702,dbr:Jazzy_Jay,65,dbo:birthPlace,788129,"dbr:Beaufort,_South_Carolina",1
3807240,dbr:Nigel_Spearing,65,dbo:birthPlace,2224625,dbr:Hammersmith,1
1930887,dbr:Frank_William_Gilligan,65,dbo:birthPlace,1469992,dbr:Denmark_Hill,1
1334370,dbr:Cynthia_Coull,65,dbo:birthPlace,2151513,"dbr:Greenfield_Park,_Quebec",1
4764859,dbr:Soenario,65,dbo:birthPlace,3296014,dbr:Madiun,1
1078625,dbr:Cassie_Powney,65,dbo:birthPlace,1614272,dbr:Eastbourne,1
2747139,dbr:Jon_Fugler,65,dbo:birthPlace,4818996,dbr:St_Austell,1
4359538,dbr:Richard_Jeffries_Dawes,65,dbo:birthPlace,3047277,"dbr:Lachine,_Quebec",1
2646401,dbr:Jibanananda_Das,65,dbo:birthPlace,757853,dbr:Barisal,1
2622874,dbr:Jeffrey_Mathebula,65,dbo:birthPlace,3316672,dbr:Malamulele,1
5457074,dbr:Wayne_Grudem,65,dbo:birthPlace,1164944,"dbr:Chippewa_Falls,_Wisconsin",1
2835836,dbr:Justin_Rosenfeld,65,dbo:birthPlace,4610914,"dbr:Schopfloch,_Bavaria",1
4596756,dbr:Satinder_Sartaaj,65,dbo:birthPlace,2359768,dbr:Hoshiarpur,1
970824,dbr:Bryan_Elsley,65,dbo:birthPlace,1356956,dbr:Dalkeith,1
2926872,dbr:Kenn_(Japanese_actor),65,dbo:birthPlace,5160207,dbr:Tokyo,1
2865407,dbr:Kaili_Say,65,dbo:birthPlace,5427214,"dbr:Wahiawa,_Hawaii",1
4546903,dbr:Sally_McDermid,65,dbo:birthPlace,3699602,dbr:Mytholmroyd,1
5627416,dbr:Zbigniew_Rynasiewicz,65,dbo:birthPlace,2162025,dbr:Grodzisko_Dolne,1
1295204,dbr:Costa_Panayi,65,dbo:birthPlace,4884048,dbr:Stretford,1
2728981,dbr:John_Raymond_Broadbent_(Major_General),65,dbo:birthPlace,3332961,"dbr:Manly,_New_South_Wales",1
4576038,dbr:Sandu_Florea,65,dbo:birthPlace,2067120,dbr:Ghelari,1
3983452,dbr:Pam_Robinson,65,dbo:birthPlace,5439236,dbr:Walter_Reed_Army_Medical_Center,1
3910960,dbr:Omar_Sahnoun,65,dbo:birthPlace,2170190,dbr:Guerrouma,1
4737372,dbr:Siobhan_Owen,65,dbo:birthPlace,3848680,dbr:North_Wales,1
410698,dbr:Albert_Randolph_Ross,65,dbo:birthPlace,5475446,"dbr:Westfield,_Massachusetts",1
3365329,"dbr:Margaret_Cambridge,_Marchioness_of_Cambridge",65,dbo:birthPlace,1616098,"dbr:Eaton_Hall,_Cheshire",1
5434654,dbr:Walter_Alexander_Riddell,65,dbo:birthPlace,4881608,"dbr:Stratford,_Ontario",1
1406660,dbr:Dave_Ellesmere,65,dbo:birthPlace,4792391,dbr:Southport,1
3675769,dbr:Mujahid_Jamshed,65,dbo:birthPlace,3682607,dbr:Muridke,1
2708675,dbr:John_Gray_(Arkansas_politician),65,dbo:birthPlace,3651122,"dbr:Morrilton,_Arkansas",1
