sid,sub,pid,pred,oid,obj,class
2036005,dbr:George_Johnson_(Manitoba_politician),194,dbo:education,728221,dbr:Bachelor_of_Science,1
2550555,dbr:James_Arthur_(mathematician),194,dbo:education,728221,dbr:Bachelor_of_Science,1
4019038,dbr:Patrick_Hayden_(scientist),194,dbo:education,728221,dbr:Bachelor_of_Science,1
1642347,dbr:Edward_Earl_Carnes,194,dbo:education,728221,dbr:Bachelor_of_Science,1
1734079,dbr:Ernest_Nagel,194,dbo:education,728221,dbr:Bachelor_of_Science,1
4668344,dbr:Seymour_Ginsburg,194,dbo:education,728221,dbr:Bachelor_of_Science,1
4340434,dbr:Rex_Sinquefield,194,dbo:education,728221,dbr:Bachelor_of_Science,1
3125047,dbr:Leroy_Cronin,194,dbo:education,728221,dbr:Bachelor_of_Science,1
1851205,dbr:Ferdinand_Francis_Fernandez,194,dbo:education,728221,dbr:Bachelor_of_Science,1
890046,dbr:Bob_Ney,194,dbo:education,728221,dbr:Bachelor_of_Science,1
4083935,dbr:Peter_Cameron_(mathematician),194,dbo:education,728221,dbr:Bachelor_of_Science,1
1596154,dbr:Dwayne_L._Taylor,194,dbo:education,728221,dbr:Bachelor_of_Science,1
2539603,dbr:Jagjivan_Ram,194,dbo:education,728221,dbr:Bachelor_of_Science,1
4625438,dbr:Sean_Connaughton,194,dbo:education,728221,dbr:Bachelor_of_Science,1
4401921,dbr:Robert_Mitsuhiro_Takasugi,194,dbo:education,728221,dbr:Bachelor_of_Science,1
1121889,dbr:Charles_C._Lovell,194,dbo:education,728221,dbr:Bachelor_of_Science,1
3533053,dbr:Michael_Stephen_Kanne,194,dbo:education,728221,dbr:Bachelor_of_Science,1
943301,dbr:Brian_Baird,194,dbo:education,728221,dbr:Bachelor_of_Science,1
318169,dbr:Abraham_H._Haddad,194,dbo:education,728221,dbr:Bachelor_of_Science,1
4085223,dbr:Peter_Dervan,194,dbo:education,728221,dbr:Bachelor_of_Science,1
3724765,dbr:Nancy_Torresen,194,dbo:education,728221,dbr:Bachelor_of_Science,1
1596053,dbr:Dwayne_Benjamin,194,dbo:education,728221,dbr:Bachelor_of_Science,1
4448989,dbr:Ronald_C._Arkin,194,dbo:education,728221,dbr:Bachelor_of_Science,1
1202767,dbr:Chung_Laung_Liu,194,dbo:education,728221,dbr:Bachelor_of_Science,1
4018947,dbr:Patrick_H._O'Farrell,194,dbo:education,728221,dbr:Bachelor_of_Science,1
3524981,dbr:Michael_Hollinger,194,dbo:education,728216,dbr:Bachelor_of_Music,1
4427198,dbr:Roger_Bourland,194,dbo:education,728216,dbr:Bachelor_of_Music,1
2692880,dbr:John_Beckwith_(composer),194,dbo:education,728216,dbr:Bachelor_of_Music,1
474551,dbr:Alison_Turriff,194,dbo:education,728216,dbr:Bachelor_of_Music,1
2499586,dbr:Ivan_Davis,194,dbo:education,728216,dbr:Bachelor_of_Music,1
1722077,dbr:Eric_Gans,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
848678,dbr:Bill_Gothard,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3410430,dbr:Martha_Crago,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3128098,dbr:Lesley_Dill,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4366355,dbr:Richard_Yarborough,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4564896,dbr:Samuel_Preston_Bayard,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5511345,dbr:William_J._Chiego,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5465013,dbr:Wells_Tower,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1564987,dbr:Doug_Henwood,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1366429,dbr:Dana_Stabenow,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3727662,dbr:Naomi_Schor,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2703554,dbr:John_Edgar_Park,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2514952,dbr:J._P._Mallory,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2648870,dbr:Jim_Cash,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4016683,dbr:Patricia_Wright,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2650250,dbr:Jim_Gardner_(broadcaster),194,dbo:education,728186,dbr:Bachelor_of_Arts,1
545192,dbr:Andrew_Hollander,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
333294,dbr:Adalberto_Jordan,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2245522,"dbr:Harold_Ford,_Jr.",194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3009261,dbr:Kristen_Cox,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3071108,dbr:Larry_Speakes,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4255517,dbr:Rachel_Glennerster,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4856722,dbr:Stephen_Seche,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1723244,dbr:Eric_Marcus,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
801939,dbr:Ben_Brantley,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4700300,dbr:Shirley_Franklin,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4081225,dbr:Pete_Lund,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2673205,dbr:Joe_Conason,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2751346,dbr:Jonathan_Compas,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2052947,dbr:Gerald_Butts,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2613812,dbr:Jean_Merrill,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1417620,dbr:David_Eisenbach,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2811694,dbr:Juan_Verde,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3453897,dbr:Matthew_Mendelsohn,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3792447,dbr:Nicholas_S._Zeppos,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4353225,dbr:Richard_Alexander_Arnold,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1826259,dbr:Faisal_Shahzad,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3761550,dbr:Nels_Olson,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1182397,dbr:Chris_Zook,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4868786,dbr:Steven_Furtick,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2318352,dbr:Heward_Grafftey,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5147243,dbr:Timothy_Morton,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2549800,dbr:James_A._Graham_(psychologist),194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3640490,dbr:Montgomery_Oliver_Koelsch,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1479953,dbr:Derek_Nikitas,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
819960,dbr:Bernard_Kenny,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
654126,dbr:Arthur_L._Carter,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2325644,dbr:Hilal_Khashan,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3521614,dbr:Michael_DeSisto,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1681022,dbr:Ellis_L._Johnson,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4075142,dbr:Perry_N._Halkitis,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2622686,dbr:Jeffrey_J._Schloesser,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4095785,dbr:Peter_Tarnoff,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2885601,dbr:Karen_J._Warren,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2100042,"dbr:Glenn_Leroy_Archer,_Jr.",194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5142121,dbr:Tim_Ryan_(politician),194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4871546,dbr:Stewart_Butterfield,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2731201,dbr:John_Sall,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2474245,dbr:Ira_Ruskin,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4316863,dbr:Reed_Gusciora,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2696133,dbr:John_C._Bear,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3466164,dbr:Max_Blumenthal,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
546264,dbr:Andrew_M._Murstein,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1723187,dbr:Eric_M._Jackson,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2302968,dbr:Henry_Thomas_Duffy,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2901112,dbr:Katherine_Harris,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2183381,dbr:Gustavo_Rivera_(politician),194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4394312,dbr:Robert_Edward_Bell,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2781566,dbr:Joshua_Oppenheimer,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5457300,dbr:Wayne_Karlin,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4362997,dbr:Richard_Pildes,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5097747,dbr:Theo_Alexander,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4979606,dbr:Tarleton_Gillespie,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2595017,dbr:Jason_Narvy,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3036226,dbr:L._S._Stavrianos,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4852107,dbr:Stephen_A._Miles,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4858506,dbr:Sterling_Nesbitt,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1432449,dbr:David_Shipley,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5504036,dbr:William_D._Payne,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2773348,dbr:Joseph_J._McMenamin,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1054998,dbr:Carl_Zimmer,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4492633,dbr:Ruth_Landes,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3789249,dbr:Nia_Gill,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3653379,dbr:Mortimer_Taube,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
566186,dbr:Angela_Kang,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5493114,dbr:Wilfredo_Caraballo,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2622290,dbr:Jeffrey_Blitz,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4780101,dbr:Sophie_Cabot_Black,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5120420,dbr:Thomas_Perry_(author),194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2529303,dbr:Jack_Zouhary,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3728427,dbr:Napoleon_A._Jones_Jr.,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2296830,dbr:Henry_Duckworth,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2566089,dbr:James_Rodney_Gilstrap,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4360375,dbr:Richard_L._Young,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4400522,dbr:Robert_Lowell_Miller_Jr.,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
927542,dbr:Brad_R._Roth,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2700446,dbr:John_D._Caputo,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2696628,dbr:John_Cadwalader_(jurist),194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4353065,dbr:Richard_A._Schell,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5147509,dbr:Timothy_Sylvester_Hogan_(judge),194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2266967,dbr:Hayden_White,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1190958,dbr:Christine_Melnick,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4449125,dbr:Ronald_Davies_(judge),194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2752673,dbr:Jonathan_Lash,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2305985,dbr:Herbert_Allan_Fogel,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1052102,dbr:Carl_E._McGowan,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5437459,dbr:Walter_Jay_Skinner,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2248555,dbr:Harris_Hartz,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
579729,dbr:Anne_Elise_Thompson,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4851809,dbr:Stephanie_Strom,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4393599,dbr:Robert_Dorsey_Watkins,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2929443,dbr:Kenneth_Zucker,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2184798,dbr:Guy_Breton,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1481563,dbr:Dermot_Meagher,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2726966,dbr:John_Percy_Page,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
399147,dbr:Alan_David_Lourie,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
479990,dbr:Allan_Kuhn_Grim,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4349337,dbr:Ricardo_Hinojosa,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1450171,dbr:Deborah_L._Cook,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2772764,dbr:Joseph_H._Rodriguez,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3309508,dbr:Maitland_McDonagh,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2305999,dbr:Herbert_Ames,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1733009,dbr:Ernest_C._Torres,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5502571,dbr:William_Carl_Burger,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4025793,dbr:Paul_B._Henry,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3426819,dbr:Mary_Lazich,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5517059,dbr:William_P._Egan,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4407587,dbr:Robert_W._Warren,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2045902,dbr:George_Weston_Anderson,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1940992,dbr:Fred_DuVal,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4414493,dbr:Robin_Hugh_Farquhar,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5099494,dbr:Theodore_McKee,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3517745,dbr:Michael_A._Cardozo,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1369882,dbr:Daniel_Anthony_Manion,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3083728,dbr:Laurier_LaPierre,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1431671,dbr:David_S._Evans,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1128053,dbr:Charles_L._Grant,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5142513,dbr:Tim_Stevenson,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5432403,dbr:Wallace_Stegner,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1470700,dbr:Dennis_Crowley,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4856832,dbr:Stephen_Six,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1416345,dbr:David_D._Burns,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4113683,dbr:Philip_S._Gutierrez,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
761401,dbr:Barron_Patterson_McCune,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1940951,dbr:Fred_Diamond,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2775838,dbr:Joseph_Peter_Stadtmueller,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1417602,dbr:David_Eidelberg,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5118962,dbr:Thomas_McKevitt,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2524436,dbr:Jack_Hirschman,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
761857,dbr:Barry_Campbell,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
461797,dbr:Alfred_M._Wolin,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2655492,dbr:Jimmie_V._Reyna,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
820727,dbr:Bernard_Roizman,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2411331,dbr:Ian_Bremmer,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4865086,dbr:Steve_Paikin,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5504297,dbr:William_Dawson_LeSueur,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3576113,dbr:Mildred_Thompson,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2001193,dbr:Gary_Clayton_Anderson,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5513962,dbr:William_Lloyd_Standish,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2634449,dbr:Jerry_Birdwell,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2649150,dbr:Jim_Corcoran,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2885602,dbr:Karen_J._Williams,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1561475,dbr:Dorothy_Canfield_Fisher,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1053059,dbr:Carl_J._Artman,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5521503,dbr:William_T._McCarthy,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2616400,dbr:Jeannie_Suk,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3227986,dbr:Louise_Charron,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5354893,dbr:Victor_Davis_Hanson,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1119864,"dbr:Charles_A._Pannell,_Jr.",194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1609958,dbr:Earl_Leroy_Yeakel_III,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
666938,dbr:Ashbel_Green_Gulliver,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5303588,dbr:Ursula_Bellugi,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2560405,dbr:James_Kwak,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4037372,dbr:Paul_R._Verkuil,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3085978,dbr:Lawrence_Corey,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5508850,dbr:William_H._Walls,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
591184,dbr:Anthony_Mancini,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2565919,dbr:James_Robert_Inch,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2738598,dbr:John_Wesley_Hanes_III,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1696690,dbr:Emmanuel_Berchmans_Devlin,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2700601,dbr:John_D._Mayer,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2740441,dbr:John_Z._Lee,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1922933,dbr:Frank_C._Damrell_Jr.,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1723819,dbr:Eric_Owen_Moss,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3534468,dbr:Michael_W._Morrissey,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
3348411,dbr:Marcel_Aubut,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4085090,dbr:Peter_DeFazio,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
4447284,dbr:Ron_Lemieux,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
1378705,dbr:Daniel_Scott_Tysdal,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
2488958,dbr:Ismail_Khalidi_(writer),194,dbo:education,728186,dbr:Bachelor_of_Arts,1
5506051,dbr:William_F._Lee,194,dbo:education,728186,dbr:Bachelor_of_Arts,1
