sid,sub,pid,pred,oid,obj,class
5412216,dbr:W._Arthur_Winstead,167,dbo:deathPlace,3662854,"dbr:Mount_Morris,_New_York",0
5412216,dbr:W._Arthur_Winstead,167,dbo:deathPlace,2959220,dbr:Killiney,0
651860,dbr:Arthur_Clarey,167,dbo:deathPlace,3987420,dbr:Pangbourne,0
651860,dbr:Arthur_Clarey,167,dbo:deathPlace,4857814,"dbr:Stephenville,_Texas",0
651860,dbr:Arthur_Clarey,167,dbo:deathPlace,2097863,"dbr:Glen_Cove,_New_York",0
1248342,dbr:Coenwulf_of_Mercia,167,dbo:deathPlace,3635326,dbr:Monmouth_Castle,0
1248342,dbr:Coenwulf_of_Mercia,167,dbo:deathPlace,2333906,dbr:Hisar_(Lok_Sabha_constituency),0
1248342,dbr:Coenwulf_of_Mercia,167,dbo:deathPlace,5552915,dbr:Writtle,0
1914897,dbr:Francisco_Ada,167,dbo:deathPlace,2097863,"dbr:Glen_Cove,_New_York",0
1914897,dbr:Francisco_Ada,167,dbo:deathPlace,4857814,"dbr:Stephenville,_Texas",0
1914897,dbr:Francisco_Ada,167,dbo:deathPlace,4792566,dbr:Southwark,0
1665550,dbr:Eleanor_Wilson_McAdoo,167,dbo:deathPlace,5278567,"dbr:Ulverstone,_Tasmania",0
1665550,dbr:Eleanor_Wilson_McAdoo,167,dbo:deathPlace,751123,dbr:Banstead,0
1665550,dbr:Eleanor_Wilson_McAdoo,167,dbo:deathPlace,3246320,"dbr:Ludlow_(village),_Vermont",0
3682896,dbr:Murilo_Mendes,167,dbo:deathPlace,2935519,"dbr:Kerrville,_Texas",0
3682896,dbr:Murilo_Mendes,167,dbo:deathPlace,4569103,"dbr:San_Jacinto,_California",0
3682896,dbr:Murilo_Mendes,167,dbo:deathPlace,1882039,dbr:Florence,0
4572464,dbr:Sancho_d'Avila,167,dbo:deathPlace,736649,dbr:Bairnsdale,0
4572464,dbr:Sancho_d'Avila,167,dbo:deathPlace,2163429,"dbr:Grove,_Oklahoma",0
4572464,dbr:Sancho_d'Avila,167,dbo:deathPlace,3158501,dbr:Lindores_Abbey,0
3408245,dbr:Marsden_Hartley,167,dbo:deathPlace,5551200,dbr:Worthing,0
3408245,dbr:Marsden_Hartley,167,dbo:deathPlace,4882684,dbr:Streatham,0
3408245,dbr:Marsden_Hartley,167,dbo:deathPlace,5129009,dbr:Thrissur,0
825398,dbr:Bert_Lee,167,dbo:deathPlace,666987,"dbr:Ashburton,_New_Zealand",0
825398,dbr:Bert_Lee,167,dbo:deathPlace,5472473,dbr:West_Philadelphia,0
825398,dbr:Bert_Lee,167,dbo:deathPlace,3654296,dbr:Moscow_Governorate,0
848800,dbr:Bill_Gunn_(writer),167,dbo:deathPlace,4110449,"dbr:Philadelphia,_Mississippi",0
848800,dbr:Bill_Gunn_(writer),167,dbo:deathPlace,5552915,dbr:Writtle,0
848800,dbr:Bill_Gunn_(writer),167,dbo:deathPlace,4489777,"dbr:Russellville,_Kentucky",0
4016487,dbr:Patricia_Robinson,167,dbo:deathPlace,2256972,"dbr:Hartville,_Ohio",0
4016487,dbr:Patricia_Robinson,167,dbo:deathPlace,2977264,"dbr:Kittery_Point,_Maine",0
4016487,dbr:Patricia_Robinson,167,dbo:deathPlace,1875992,"dbr:Fitzroy,_Victoria",0
3226293,dbr:Louis_Nels,167,dbo:deathPlace,4882684,dbr:Streatham,0
3226293,dbr:Louis_Nels,167,dbo:deathPlace,5293278,dbr:University_College_Hospital,0
3226293,dbr:Louis_Nels,167,dbo:deathPlace,2333906,dbr:Hisar_(Lok_Sabha_constituency),0
3081732,dbr:Laurence_Stallings,167,dbo:deathPlace,3166380,dbr:Lisbon,0
3081732,dbr:Laurence_Stallings,167,dbo:deathPlace,3549457,dbr:Middle_Claydon,0
3081732,dbr:Laurence_Stallings,167,dbo:deathPlace,3158501,dbr:Lindores_Abbey,0
494094,dbr:Alvan_Fisher,167,dbo:deathPlace,5285379,"dbr:Union_Township,_Fayette_County,_Ohio",0
494094,dbr:Alvan_Fisher,167,dbo:deathPlace,5293278,dbr:University_College_Hospital,0
494094,dbr:Alvan_Fisher,167,dbo:deathPlace,5245569,dbr:Twickenham,0
1139327,dbr:Charlotte_von_Rothschild,167,dbo:deathPlace,2346495,dbr:Holywell,0
1139327,dbr:Charlotte_von_Rothschild,167,dbo:deathPlace,5285379,"dbr:Union_Township,_Fayette_County,_Ohio",0
1139327,dbr:Charlotte_von_Rothschild,167,dbo:deathPlace,1682286,"dbr:Elmhurst,_Illinois",0
759332,dbr:Barney_F._Hajiro,167,dbo:deathPlace,4822600,dbr:St_Peter_le_Poer,0
759332,dbr:Barney_F._Hajiro,167,dbo:deathPlace,930499,"dbr:Braintree,_Massachusetts",0
759332,dbr:Barney_F._Hajiro,167,dbo:deathPlace,5278567,"dbr:Ulverstone,_Tasmania",0
4738218,"dbr:Sir_Anthony_de_Rothschild,_1st_Baronet",167,dbo:deathPlace,4489777,"dbr:Russellville,_Kentucky",0
4738218,"dbr:Sir_Anthony_de_Rothschild,_1st_Baronet",167,dbo:deathPlace,751123,dbr:Banstead,0
4738218,"dbr:Sir_Anthony_de_Rothschild,_1st_Baronet",167,dbo:deathPlace,5484117,"dbr:White_Plains,_New_York",0
1543068,dbr:Domenico_Passignano,167,dbo:deathPlace,4882684,dbr:Streatham,0
1543068,dbr:Domenico_Passignano,167,dbo:deathPlace,1679679,dbr:Ellerslie_Park,0
1543068,dbr:Domenico_Passignano,167,dbo:deathPlace,2625142,"dbr:Jena,_Louisiana",0
2707038,dbr:John_G._Sargent,167,dbo:deathPlace,1154725,"dbr:Chevy_Chase,_Maryland",0
2707038,dbr:John_G._Sargent,167,dbo:deathPlace,2162697,dbr:Grosse_Pointe,0
2707038,dbr:John_G._Sargent,167,dbo:deathPlace,5552915,dbr:Writtle,0
3137917,dbr:Lewis_Vulliamy,167,dbo:deathPlace,5427957,"dbr:Waipahu,_Hawaii",0
3137917,dbr:Lewis_Vulliamy,167,dbo:deathPlace,3872857,"dbr:Oak_Ridge,_Louisiana",0
3137917,dbr:Lewis_Vulliamy,167,dbo:deathPlace,3635326,dbr:Monmouth_Castle,0
2034553,dbr:George_Hastings_(American_politician),167,dbo:deathPlace,5278567,"dbr:Ulverstone,_Tasmania",0
2034553,dbr:George_Hastings_(American_politician),167,dbo:deathPlace,2346495,dbr:Holywell,0
2034553,dbr:George_Hastings_(American_politician),167,dbo:deathPlace,930499,"dbr:Braintree,_Massachusetts",0
4354213,dbr:Richard_Blain,167,dbo:deathPlace,4110449,"dbr:Philadelphia,_Mississippi",0
4354213,dbr:Richard_Blain,167,dbo:deathPlace,5475831,"dbr:Westlake_Village,_California",0
4354213,dbr:Richard_Blain,167,dbo:deathPlace,1994499,dbr:Garapan,0
