sid,sub,pid,pred,oid,obj,class
763627,dbr:Barry_Simon,27,dbo:almaMater,2257765,dbr:Harvard_College,1
3135146,dbr:Leverett_Saltonstall,27,dbo:almaMater,2257765,dbr:Harvard_College,1
3528457,dbr:Michael_McDowell_(author),27,dbo:almaMater,2257765,dbr:Harvard_College,1
2031838,dbr:George_Edward_Ellis,27,dbo:almaMater,2257765,dbr:Harvard_College,1
3408755,dbr:Marshall_Cogan,27,dbo:almaMater,2257765,dbr:Harvard_College,1
4627368,dbr:Sean_T._Buffington,27,dbo:almaMater,2257765,dbr:Harvard_College,1
548645,dbr:Andrew_Weil,27,dbo:almaMater,2257765,dbr:Harvard_College,1
341266,"dbr:Adelbert_Ames,_Jr.",27,dbo:almaMater,2257765,dbr:Harvard_College,1
3067754,dbr:Lara_Setrakian,27,dbo:almaMater,2257765,dbr:Harvard_College,1
4396233,dbr:Robert_Grenier_(poet),27,dbo:almaMater,2257765,dbr:Harvard_College,1
1911174,dbr:Francis_Boott,27,dbo:almaMater,2257765,dbr:Harvard_College,1
2711456,dbr:John_Henry_Schwarz,27,dbo:almaMater,2257765,dbr:Harvard_College,1
468685,dbr:Ali_S._Asani,27,dbo:almaMater,2257765,dbr:Harvard_College,1
1184597,dbr:Christian_Clemenson,27,dbo:almaMater,2257765,dbr:Harvard_College,1
3135602,dbr:Levin_H._Campbell,27,dbo:almaMater,2257765,dbr:Harvard_College,1
2267239,dbr:Hayford_Peirce,27,dbo:almaMater,2257765,dbr:Harvard_College,1
2736150,dbr:John_Treadwell_Nichols,27,dbo:almaMater,2257765,dbr:Harvard_College,1
5503648,dbr:William_Cranch,27,dbo:almaMater,2257765,dbr:Harvard_College,1
811104,"dbr:Benjamin_Pickman,_Jr.",27,dbo:almaMater,2257765,dbr:Harvard_College,1
4070161,dbr:Percival_Hill,27,dbo:almaMater,5524737,dbr:Williams_College,1
1408740,dbr:Dave_Paulsen,27,dbo:almaMater,5524737,dbr:Williams_College,1
2296118,dbr:Henry_Clarke_(baseball),27,dbo:almaMater,5524737,dbr:Williams_College,1
4025174,dbr:Paul_A._Chadbourne,27,dbo:almaMater,5524737,dbr:Williams_College,1
1133403,dbr:Charles_W._Gilchrist,27,dbo:almaMater,5524737,dbr:Williams_College,1
2258558,dbr:Harvey_Rexford_Hitchcock,27,dbo:almaMater,5524737,dbr:Williams_College,1
5521795,dbr:William_Thaddeus_Coleman_III,27,dbo:almaMater,5524737,dbr:Williams_College,1
1375075,dbr:Daniel_Kleppner,27,dbo:almaMater,5524737,dbr:Williams_College,1
1757692,dbr:Eugene_Field,27,dbo:almaMater,5524737,dbr:Williams_College,1
4338154,dbr:Reuben_P._Boise,27,dbo:almaMater,5524737,dbr:Williams_College,1
1616836,dbr:Ebenezer_Walden,27,dbo:almaMater,5524737,dbr:Williams_College,1
5229579,dbr:Truman_Seymour,27,dbo:almaMater,5524737,dbr:Williams_College,1
1137215,dbr:Charlie_Pecoraro,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
2648208,dbr:Jim_Bernstein,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
1679373,dbr:Ellen_Perry,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
344419,dbr:Aditya_Assarat,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
4685631,dbr:Shawn_Piller,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
2004327,dbr:Gary_Rydstrom,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
2514647,dbr:J._Mackye_Gruber,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
301694,dbr:Aaron_Rahsaan_Thomas,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
763491,dbr:Barry_Rubinow,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
949427,dbr:Brian_Wayne_Peterson,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
1979720,dbr:Gabe_Sachs,27,dbo:almaMater,5259488,dbr:USC_School_of_Cinematic_Arts,1
1060612,dbr:Carlos_F._Lucero,27,dbo:almaMater,2045658,dbr:George_Washington_University_Law_School,1
1084139,dbr:Catherine_M._Russell,27,dbo:almaMater,2045658,dbr:George_Washington_University_Law_School,1
1028969,dbr:Calvin_L._Rampton,27,dbo:almaMater,2045658,dbr:George_Washington_University_Law_School,1
929082,dbr:Bradley_Schlozman,27,dbo:almaMater,2045658,dbr:George_Washington_University_Law_School,1
4038124,dbr:Paul_Rogers_(politician),27,dbo:almaMater,2045658,dbr:George_Washington_University_Law_School,1
5534836,dbr:Winston_Bryant,27,dbo:almaMater,2045658,dbr:George_Washington_University_Law_School,1
4277251,dbr:Ralph_Houser,27,dbo:almaMater,2045658,dbr:George_Washington_University_Law_School,1
4565907,dbr:Samuel_Webber,27,dbo:almaMater,5048124,dbr:The_Governor's_Academy,1
2748436,dbr:Jon_Shain,27,dbo:almaMater,5048124,dbr:The_Governor's_Academy,1
811091,dbr:Benjamin_Perley_Poore,27,dbo:almaMater,5048124,dbr:The_Governor's_Academy,1
2554276,dbr:James_D._Houston,27,dbo:almaMater,3233967,dbr:Lowell_High_School_(San_Francisco),1
2480657,dbr:Irwin_Abrams,27,dbo:almaMater,3233967,dbr:Lowell_High_School_(San_Francisco),1
4524479,dbr:Sabrina_Jalees,27,dbo:almaMater,1609836,dbr:Earl_Haig_Secondary_School,1
3472865,dbr:Mayme_Agnew_Clayton,27,dbo:almaMater,3218176,dbr:Los_Angeles_City_College,1
2714439,dbr:John_James_Nazarian,27,dbo:almaMater,3218176,dbr:Los_Angeles_City_College,1
3212020,dbr:Lonnie_Marshall,27,dbo:almaMater,3218176,dbr:Los_Angeles_City_College,1
4405592,dbr:Robert_Sirico,27,dbo:almaMater,3218176,dbr:Los_Angeles_City_College,1
3157195,dbr:Linda_Hart,27,dbo:almaMater,3218176,dbr:Los_Angeles_City_College,1
471088,dbr:Alice_McGrath,27,dbo:almaMater,3218176,dbr:Los_Angeles_City_College,1
5354287,dbr:Victor_Abiamiri,27,dbo:almaMater,2080411,dbr:Gilman_School,1
4829700,dbr:Stanhope_Forbes,27,dbo:almaMater,1587777,dbr:Dulwich_College,1
409886,dbr:Albert_Luvian_Wade,27,dbo:almaMater,1587777,dbr:Dulwich_College,1
2715205,dbr:John_Jympson,27,dbo:almaMater,1587777,dbr:Dulwich_College,1
2043137,dbr:George_Stacey_Hodson,27,dbo:almaMater,1587777,dbr:Dulwich_College,1
1253564,dbr:Colin_Brown_(RAF_officer),27,dbo:almaMater,1587777,dbr:Dulwich_College,1
5169656,dbr:Tom_Scholar,27,dbo:almaMater,1587777,dbr:Dulwich_College,1
512187,dbr:Amit_Bhatia,27,dbo:almaMater,1587777,dbr:Dulwich_College,1
1177619,dbr:Chris_Jordan_(cricketer),27,dbo:almaMater,1587777,dbr:Dulwich_College,1
521934,dbr:Anand_Panyarachun,27,dbo:almaMater,1587777,dbr:Dulwich_College,1
2331183,dbr:Hirmis_Aboona,27,dbo:almaMater,5293818,dbr:University_of_Baghdad,1
1910768,dbr:Francis_Adams_(writer),27,dbo:almaMater,4707170,dbr:Shrewsbury_School,1
2709997,dbr:John_Hamilton_Reynolds,27,dbo:almaMater,4707170,dbr:Shrewsbury_School,1
4485209,dbr:Rupert_Gwynne,27,dbo:almaMater,4707170,dbr:Shrewsbury_School,1
5167500,dbr:Tom_Macan,27,dbo:almaMater,4707170,dbr:Shrewsbury_School,1
4355367,dbr:Richard_Chenevix_Trench,27,dbo:almaMater,4707170,dbr:Shrewsbury_School,1
2694827,dbr:John_Breynton,27,dbo:almaMater,4707170,dbr:Shrewsbury_School,1
3008593,dbr:Krishna_Byre_Gowda,27,dbo:almaMater,508307,dbr:American_University,1
1665248,dbr:Eleanor_Coerr,27,dbo:almaMater,508307,dbr:American_University,1
4915305,dbr:Susan_Eisenberg,27,dbo:almaMater,508307,dbr:American_University,1
3471581,dbr:May_Miller,27,dbo:almaMater,508307,dbr:American_University,1
3256572,dbr:Luiz_R._S._Simmons,27,dbo:almaMater,508307,dbr:American_University,1
2041972,dbr:George_S._Blanchard,27,dbo:almaMater,508307,dbr:American_University,1
2299598,dbr:Henry_Krieger,27,dbo:almaMater,508307,dbr:American_University,1
2575580,dbr:Jan_Goldsmith,27,dbo:almaMater,508307,dbr:American_University,1
3157259,dbr:Linda_J._LeZotte,27,dbo:almaMater,1892068,dbr:Foothill_College,1
5536314,dbr:Wirt_C._Rowland,27,dbo:almaMater,2257787,dbr:Harvard_Graduate_School_of_Design,1
1645969,"dbr:Edward_R._Schowalter,_Jr.",27,dbo:almaMater,5377987,dbr:Virginia_Military_Institute,1
2010626,dbr:Gay_Elmore,27,dbo:almaMater,5377987,dbr:Virginia_Military_Institute,1
2697956,"dbr:John_Cherry_Monks,_Jr.",27,dbo:almaMater,5377987,dbr:Virginia_Military_Institute,1
2252674,dbr:Harry_Johnston_(politician),27,dbo:almaMater,5377987,dbr:Virginia_Military_Institute,1
2555297,dbr:James_E._Brown_III,27,dbo:almaMater,5377987,dbr:Virginia_Military_Institute,1
5108872,dbr:Thomas_A._Saunders_III,27,dbo:almaMater,5377987,dbr:Virginia_Military_Institute,1
5469593,dbr:Wesley_L._McDonald,27,dbo:almaMater,3745131,dbr:National_War_College,1
818760,dbr:Bernard_Adolph_Schriever,27,dbo:almaMater,3745131,dbr:National_War_College,1
2564407,dbr:James_P._McCarthy,27,dbo:almaMater,3745131,dbr:National_War_College,1
2716843,dbr:John_L._Throckmorton,27,dbo:almaMater,3745131,dbr:National_War_College,1
1641473,dbr:Edward_C._Meyer,27,dbo:almaMater,3745131,dbr:National_War_College,1
2027558,dbr:George_B._Simler,27,dbo:almaMater,3745131,dbr:National_War_College,1
2728517,dbr:John_R._Kane,27,dbo:almaMater,3745131,dbr:National_War_College,1
4414924,dbr:Robin_Olds,27,dbo:almaMater,3745131,dbr:National_War_College,1
402918,dbr:Alan_Shapley,27,dbo:almaMater,3745131,dbr:National_War_College,1
1552685,dbr:Donald_E._Booth,27,dbo:almaMater,3745131,dbr:National_War_College,1
4111902,dbr:Philip_De_Witt_Ginder,27,dbo:almaMater,3745131,dbr:National_War_College,1
3216041,dbr:Lorenzo_Neal,27,dbo:almaMater,3110396,dbr:Lemoore_High_School,1
4497192,dbr:Ryan_Runciman,27,dbo:almaMater,5358376,dbr:Victoria_University_of_Wellington,1
4967898,dbr:Tama_Easton,27,dbo:almaMater,5358376,dbr:Victoria_University_of_Wellington,1
580119,dbr:Anne_Kennedy,27,dbo:almaMater,5358376,dbr:Victoria_University_of_Wellington,1
504598,dbr:Amelia_Reynolds_(actress),27,dbo:almaMater,5358376,dbr:Victoria_University_of_Wellington,1
2009999,dbr:Gavin_Scott,27,dbo:almaMater,5358376,dbr:Victoria_University_of_Wellington,1
5132230,dbr:Tia_Walker,27,dbo:almaMater,1613281,dbr:East_Meadow_High_School,1
2301536,dbr:Henry_Poole_MacKeen,27,dbo:almaMater,1356259,dbr:Dalhousie_University,1
2705925,dbr:John_Flint_Cahan,27,dbo:almaMater,1356259,dbr:Dalhousie_University,1
1732986,dbr:Ernest_Buckler,27,dbo:almaMater,1356259,dbr:Dalhousie_University,1
3521931,dbr:Michael_Donovan_(producer),27,dbo:almaMater,1356259,dbr:Dalhousie_University,1
1948660,dbr:Frederick_Russell,27,dbo:almaMater,1356259,dbr:Dalhousie_University,1
4090777,dbr:Peter_MacKinnon,27,dbo:almaMater,1356259,dbr:Dalhousie_University,1
4401436,dbr:Robert_McCleave,27,dbo:almaMater,1356259,dbr:Dalhousie_University,1
579942,dbr:Anne_Hart_(Canadian_author),27,dbo:almaMater,1356259,dbr:Dalhousie_University,1
3395364,dbr:Mark_Mettrick,27,dbo:almaMater,2257002,dbr:Hartwick_College,1
2368068,dbr:Howie_Charbonneau,27,dbo:almaMater,2257002,dbr:Hartwick_College,1
1565984,dbr:Doug_Wark,27,dbo:almaMater,2257002,dbr:Hartwick_College,1
855897,dbr:Billy_Gazonas,27,dbo:almaMater,2257002,dbr:Hartwick_College,1
1544379,dbr:Dominic_Kinnear,27,dbo:almaMater,2257002,dbr:Hartwick_College,1
2689703,dbr:John_Alan_Maxwell,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
5502464,dbr:William_Cameron_Menzies,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
3722482,dbr:Namiko_Chan_Takahashi,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
279870,dbr:A._S._Baylinson,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
799053,dbr:Belle_Kogan,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
951000,dbr:Bridget_Bate_Tichenor,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
1671347,dbr:Elias_Goldberg,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
1733321,dbr:Ernest_Fiene,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
1633397,dbr:Edmund_Greacen,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
1724535,dbr:Eric_Sloane,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
846628,dbr:Bill_Bollinger,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
2522185,dbr:Jack_Coggins,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
4347805,dbr:Ric_Estrada,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
1499051,dbr:Dick_Briefer,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
1943638,dbr:Fred_Schwab,27,dbo:almaMater,648989,dbr:Art_Students_League_of_New_York,1
1413158,dbr:David_Blatherwick_(artist),27,dbo:almaMater,4498559,dbr:Ryerson_University,1
4869056,dbr:Steven_Hilliard_Stern,27,dbo:almaMater,4498559,dbr:Ryerson_University,1
4681910,dbr:Sharlene_Chiu,27,dbo:almaMater,4498559,dbr:Ryerson_University,1
563441,dbr:Andy_Walker_(journalist),27,dbo:almaMater,4498559,dbr:Ryerson_University,1
2899304,dbr:Kate_Corbett,27,dbo:almaMater,4498559,dbr:Ryerson_University,1
935969,dbr:Brayden_Irwin,27,dbo:almaMater,5299035,dbr:Upper_Canada_College,1
2928817,dbr:Kenneth_O._Hill,27,dbo:almaMater,5299035,dbr:Upper_Canada_College,1
5499158,dbr:William_Alfred_Robinson,27,dbo:almaMater,5299035,dbr:Upper_Canada_College,1
5119469,dbr:Thomas_Moss_(jurist),27,dbo:almaMater,5299035,dbr:Upper_Canada_College,1
699909,dbr:Austen_Kark,27,dbo:almaMater,5299035,dbr:Upper_Canada_College,1
1134032,dbr:Charles_Wilson_Cross,27,dbo:almaMater,5299035,dbr:Upper_Canada_College,1
3423350,dbr:Marvin_Degon,27,dbo:almaMater,5294789,dbr:University_of_Massachusetts_Amherst,1
1277043,dbr:Conrad_L._Wirth,27,dbo:almaMater,5294789,dbr:University_of_Massachusetts_Amherst,1
2631333,dbr:Jeremy_Horne,27,dbo:almaMater,5294789,dbr:University_of_Massachusetts_Amherst,1
1941993,dbr:Fred_I._Parker,27,dbo:almaMater,5294789,dbr:University_of_Massachusetts_Amherst,1
4992596,dbr:Ted_Spencer,27,dbo:almaMater,5294789,dbr:University_of_Massachusetts_Amherst,1
4672065,dbr:Shaggy_Flores,27,dbo:almaMater,5294789,dbr:University_of_Massachusetts_Amherst,1
2622446,dbr:Jeffrey_Davidow,27,dbo:almaMater,5294789,dbr:University_of_Massachusetts_Amherst,1
3948294,dbr:Otto_Degener,27,dbo:almaMater,5294789,dbr:University_of_Massachusetts_Amherst,1
4087670,dbr:Peter_Hargitai,27,dbo:almaMater,5294789,dbr:University_of_Massachusetts_Amherst,1
3138598,dbr:Lexton_Moy,27,dbo:almaMater,1958826,dbr:Friends_Seminary,1
3490821,dbr:Mel_Cummin,27,dbo:almaMater,1958826,dbr:Friends_Seminary,1
597301,dbr:Anton_J._Rockne,27,dbo:almaMater,5294884,dbr:University_of_Minnesota_Law_School,1
4616243,dbr:Scott_Blasey,27,dbo:almaMater,2451084,dbr:Indiana_University_of_Pennsylvania,1
3517950,dbr:Michael_Akers,27,dbo:almaMater,2451084,dbr:Indiana_University_of_Pennsylvania,1
5111935,dbr:Thomas_Cruse,27,dbo:almaMater,1098430,dbr:Centre_College,1
3550231,dbr:Middleton_S._Barnwell,27,dbo:almaMater,1098430,dbr:Centre_College,1
5517420,dbr:William_Patterson_Alexander,27,dbo:almaMater,1098430,dbr:Centre_College,1
824964,dbr:Bert_E._Haney,27,dbo:almaMater,5295150,dbr:University_of_Oregon_School_of_Law,1
1642599,dbr:Edward_Fadeley,27,dbo:almaMater,5295150,dbr:University_of_Oregon_School_of_Law,1
643266,dbr:Arno_H._Denecke,27,dbo:almaMater,5294483,dbr:University_of_Illinois_College_of_Law,1
2244721,dbr:Harold_A._Baker,27,dbo:almaMater,5294483,dbr:University_of_Illinois_College_of_Law,1
3290665,dbr:Mack_Brown,27,dbo:almaMater,5295585,dbr:University_of_Southern_Mississippi,1
1624826,dbr:Eddie_Hodges,27,dbo:almaMater,5295585,dbr:University_of_Southern_Mississippi,1
5355188,dbr:Victor_Gischler,27,dbo:almaMater,5295585,dbr:University_of_Southern_Mississippi,1
2622113,dbr:Jeffery_Hammond,27,dbo:almaMater,5295585,dbr:University_of_Southern_Mississippi,1
1210214,dbr:Cindy_Williams_(journalist),27,dbo:almaMater,5295585,dbr:University_of_Southern_Mississippi,1
927431,dbr:Brad_Ness,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
2281102,dbr:Helen_Vinson,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
3566396,dbr:Mike_Saunders,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
1736198,dbr:Ernie_Koy,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
4300655,dbr:Ray_Roberts,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
828682,dbr:Bess_Lomax_Hawes,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
1219660,dbr:Clarence_Paul_Oliver,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
5165923,dbr:Tom_Hamilton_(baseball),27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
3425512,dbr:Mary_Crosby,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
5152613,dbr:Tito_Perdue,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
3099758,dbr:Lee_Jackson_(composer),27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
5487683,dbr:Wick_Allison,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
1609958,dbr:Earl_Leroy_Yeakel_III,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
5502565,dbr:William_Carey_Mathes,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
2040212,dbr:George_P._Kazen,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
2753069,dbr:Jonathan_Meiburg,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
4862399,dbr:Steve_Gutow,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
370086,dbr:Ahmad_D._Brooks,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
4291754,dbr:Raquel_C._Bono,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
4401106,dbr:Robert_Manley_Parker,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
2935600,dbr:Kerry_Cash,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
2515219,dbr:J._R._Orci,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
5504083,dbr:William_D._Wittliff,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
494921,dbr:Alvin_M._Owsley,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
2814719,dbr:Judith_Schiebout,27,dbo:almaMater,5295736,dbr:University_of_Texas_at_Austin,1
5620913,dbr:Zahra_Ahmadi,27,dbo:almaMater,4471469,dbr:Royal_Welsh_College_of_Music_&_Drama,1
591590,dbr:Anthony_Neilson,27,dbo:almaMater,4471469,dbr:Royal_Welsh_College_of_Music_&_Drama,1
1730120,dbr:Erin_Richards,27,dbo:almaMater,4471469,dbr:Royal_Welsh_College_of_Music_&_Drama,1
2567756,dbr:James_Sutton_(actor),27,dbo:almaMater,4471469,dbr:Royal_Welsh_College_of_Music_&_Drama,1
1597238,dbr:Dyfan_Dwyfor,27,dbo:almaMater,4471469,dbr:Royal_Welsh_College_of_Music_&_Drama,1
2422892,dbr:Ieuan_Rhys,27,dbo:almaMater,4471469,dbr:Royal_Welsh_College_of_Music_&_Drama,1
1051791,dbr:Carl_Bussey,27,dbo:almaMater,4149131,dbr:Plano_East_Senior_High_School,1
1051791,dbr:Carl_Bussey,27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
2305556,dbr:Herb_Bernstein,27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
3525181,dbr:Michael_Huffington,27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
4026934,dbr:Paul_Broome,27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
1777458,"dbr:Ewing_Werlein,_Jr.",27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
2635692,dbr:Jerry_Pittman,27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
3028581,"dbr:Kyle_Rote,_Jr.",27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
3560024,dbr:Mike_Agnew,27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
5156959,dbr:Todd_Ames_Hunter,27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
2939841,dbr:Kevin_Grimes_(soccer),27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
3070525,dbr:Larry_McPhail,27,dbo:almaMater,4791440,dbr:Southern_Methodist_University,1
2779452,dbr:Josh_Holland,27,dbo:almaMater,4469399,dbr:Royal_Academy_of_Dramatic_Art,1
4467587,dbr:Roy_Hart,27,dbo:almaMater,4469399,dbr:Royal_Academy_of_Dramatic_Art,1
4358064,dbr:Richard_Greenblatt_(playwright),27,dbo:almaMater,4469399,dbr:Royal_Academy_of_Dramatic_Art,1
1568148,dbr:Douglas_Wilmer,27,dbo:almaMater,4469399,dbr:Royal_Academy_of_Dramatic_Art,1
